ID,STOREID,PRODUCTID,QUANTITY,UNITPRICE,SUBTOTAL
13155,3,37,1,4,4
13156,10,35,1,5,5
13157,6,25,2,6,12
13158,7,2,1,6,6
13158,6,4,1,5,5
13159,9,6,2,3,6
13160,6,4,2,5,10
13161,7,20,2,5,10
13162,7,35,1,5,5
13163,5,24,2,8,16
13164,1,21,2,6,12
13165,2,6,2,3,6
13166,4,31,1,6,6
13166,4,8,2,5,10
13167,6,36,1,4,4
13167,8,37,1,4,4
13168,5,37,2,4,8
13169,1,22,1,8,8
13170,7,4,2,5,10
13171,5,34,2,5,10
13172,3,21,2,6,12
13173,9,19,2,6,12
13173,9,14,1,5,5
13174,1,38,1,6,6
13175,3,34,2,5,10
13176,9,35,2,5,10
13177,7,10,1,5,5
13178,2,33,1,4,4
13179,10,28,1,5,5
13180,9,7,1,3,3
13181,8,8,1,5,5
13181,4,17,1,7,7
13181,6,10,2,5,10
13182,4,38,1,6,6
13183,2,8,1,5,5
13184,9,30,2,6,12
13184,9,9,2,5,10
13185,6,11,2,5,10
13186,4,31,1,6,6
13187,3,11,2,5,10
13188,4,15,2,6,12
13189,8,22,1,8,8
13190,9,33,1,4,4
13191,2,20,2,5,10
13191,9,4,2,5,10
13192,10,32,1,3,3
13192,10,33,1,4,4
13193,9,23,2,6,12
13194,6,8,1,5,5
13195,6,2,1,6,6
13196,10,2,2,6,12
13197,3,38,1,6,6
13198,8,10,2,5,10
13199,7,20,1,5,5
13199,10,7,1,3,3
13200,6,6,1,3,3
13201,5,2,1,6,6
13202,1,21,2,6,12
13202,9,15,2,6,12
13203,4,23,2,6,12
13204,5,35,1,5,5
13205,6,4,1,5,5
13205,5,34,2,5,10
13206,7,8,2,5,10
13207,2,23,1,6,6
13208,4,38,2,6,12
13209,1,37,1,4,4
13209,3,8,2,5,10
13210,7,12,1,5,5
13211,8,25,1,6,6
13212,1,4,2,5,10
13213,6,35,1,5,5
13214,8,20,1,5,5
13215,6,8,2,5,10
13216,2,20,2,5,10
13217,4,5,1,6,6
13217,10,26,2,4,8
13218,4,14,2,5,10
13219,4,16,1,6,6
13220,2,30,1,6,6
13221,7,12,1,5,5
13222,1,36,1,4,4
13223,9,25,2,6,12
13224,7,3,2,5,10
13225,1,25,2,6,12
13226,1,21,1,6,6
13227,5,12,2,5,10
13228,2,17,2,7,14
13229,8,1,1,4,4
13229,4,17,2,7,14
13230,10,6,1,3,3
13231,1,28,2,5,10
13232,10,22,2,8,16
13233,6,24,2,8,16
13234,10,10,2,5,10
13235,8,31,1,6,6
13235,10,26,2,4,8
13236,2,4,1,5,5
13237,3,4,2,5,10
13238,4,3,1,5,5
13239,7,36,2,4,8
13240,10,14,2,5,10
13241,7,23,2,6,12
13242,1,34,1,5,5
13243,4,20,2,5,10
13243,5,33,2,4,8
13244,10,9,2,5,10
13245,5,5,1,6,6
13246,3,5,1,6,6
13247,9,32,1,3,3
13248,7,1,2,4,8
13249,3,3,2,5,10
13250,4,25,2,6,12
13250,8,19,1,6,6
13251,3,11,1,5,5
13252,9,21,1,6,6
13253,1,18,2,8,16
13254,9,21,2,6,12
13255,1,33,1,4,4
13256,10,30,1,6,6
13257,3,26,1,4,4
13258,4,25,1,6,6
13259,5,13,1,5,5
13260,5,8,1,5,5
13261,1,32,2,3,6
13261,8,7,2,3,6
13261,1,7,1,3,3
13261,8,2,2,6,12
13262,1,28,2,5,10
13263,5,29,1,6,6
13264,10,19,2,6,12
13265,5,21,2,6,12
13265,2,2,1,6,6
13266,3,10,1,5,5
13266,5,35,1,5,5
13267,7,21,1,6,6
13267,8,29,1,6,6
13268,9,36,1,4,4
13268,1,36,2,4,8
13269,10,35,1,5,5
13269,7,11,1,5,5
13270,9,20,2,5,10
13271,7,17,1,7,7
13271,10,27,2,4,8
13271,3,16,2,6,12
13272,1,11,2,5,10
13273,5,16,2,6,12
13274,5,21,2,6,12
13274,4,6,2,3,6
13274,3,10,1,5,5
13275,10,13,1,5,5
13276,8,23,2,6,12
13276,10,15,2,6,12
13277,8,25,2,6,12
13278,2,21,2,6,12
13278,6,31,1,6,6
13278,1,19,2,6,12
13279,4,6,1,3,3
13280,4,9,1,5,5
13281,7,26,2,4,8
13282,5,8,1,5,5
13282,9,22,2,8,16
13282,6,30,1,6,6
13282,7,31,1,6,6
13283,2,6,1,3,3
13284,8,3,2,5,10
13285,8,23,1,6,6
13286,2,23,1,6,6
13287,3,28,2,5,10
13288,10,18,1,8,8
13289,8,30,2,6,12
13290,6,28,2,5,10
13291,6,19,1,6,6
13292,3,5,2,6,12
13292,1,10,1,5,5
13293,1,4,1,5,5
13293,1,12,1,5,5
13294,3,2,2,6,12
13295,5,17,1,7,7
13296,8,34,2,5,10
13297,4,16,1,6,6
13298,10,37,1,4,4
13299,1,18,2,8,16
13300,10,10,2,5,10
13301,1,28,2,5,10
13302,5,27,1,4,4
13302,5,16,1,6,6
13303,1,35,2,5,10
13304,2,32,2,3,6
13305,1,11,2,5,10
13306,3,33,1,4,4
13307,8,11,2,5,10
13307,3,16,2,6,12
13308,5,18,2,8,16
13309,7,12,2,5,10
13310,3,14,1,5,5
13311,9,34,1,5,5
13312,1,35,1,5,5
13312,5,16,2,6,12
13313,8,11,1,5,5
13314,10,24,1,8,8
13314,10,14,1,5,5
13315,5,38,1,6,6
13316,2,17,2,7,14
13317,8,9,2,5,10
13318,9,31,1,6,6
13319,5,21,2,6,12
13320,7,19,2,6,12
13321,5,18,1,8,8
13321,3,23,2,6,12
13322,4,28,1,5,5
13323,5,29,2,6,12
13324,8,4,2,5,10
13325,5,8,2,5,10
13325,4,10,2,5,10
13326,9,9,2,5,10
13327,5,1,1,4,4
13328,3,9,2,5,10
13329,8,13,1,5,5
13329,5,1,2,4,8
13330,1,28,2,5,10
13330,9,16,2,6,12
13330,8,26,1,4,4
13331,5,19,2,6,12
13332,6,11,1,5,5
13332,6,5,2,6,12
13333,7,8,1,5,5
13334,4,19,1,6,6
13334,6,4,2,5,10
13335,7,6,2,3,6
13336,2,8,2,5,10
13337,3,25,2,6,12
13337,1,38,1,6,6
13338,2,35,1,5,5
13339,8,18,1,8,8
13340,5,2,1,6,6
13341,5,26,1,4,4
13342,10,11,2,5,10
13343,2,16,2,6,12
13344,10,13,2,5,10
13345,6,26,2,4,8
13346,2,4,2,5,10
13347,4,11,2,5,10
13348,2,25,1,6,6
13348,8,1,1,4,4
13349,2,20,2,5,10
13350,10,17,2,7,14
13351,8,24,2,8,16
13351,9,4,1,5,5
13352,2,33,1,4,4
13353,8,1,2,4,8
13354,7,18,2,8,16
13354,4,9,2,5,10
13355,3,3,1,5,5
13356,2,24,2,8,16
13356,10,20,2,5,10
13357,4,35,1,5,5
13357,9,11,2,5,10
13358,5,7,2,3,6
13359,10,13,1,5,5
13360,7,18,1,8,8
13361,7,25,2,6,12
13362,3,6,2,3,6
13362,3,30,1,6,6
13362,2,31,1,6,6
13363,9,9,1,5,5
13364,2,34,1,5,5
13365,5,1,1,4,4
13366,6,22,1,8,8
13367,8,35,1,5,5
13368,3,37,2,4,8
13369,8,30,1,6,6
13369,1,2,1,6,6
13370,7,23,1,6,6
13371,9,3,1,5,5
13372,4,14,1,5,5
13372,5,36,1,4,4
13373,8,9,1,5,5
13374,4,9,1,5,5
13374,2,34,2,5,10
13375,5,6,2,3,6
13376,6,18,2,8,16
13377,6,18,1,8,8
13378,6,28,1,5,5
13378,3,33,2,4,8
13379,7,35,1,5,5
13379,2,32,1,3,3
13379,10,34,1,5,5
13380,4,20,2,5,10
13381,5,18,1,8,8
13382,1,20,2,5,10
13382,9,23,2,6,12
13383,10,30,2,6,12
13384,10,8,2,5,10
13385,4,23,2,6,12
13386,9,19,1,6,6
13387,3,6,1,3,3
13388,7,36,2,4,8
13389,5,3,1,5,5
13390,1,30,1,6,6
13391,5,17,1,7,7
13391,10,19,1,6,6
13392,9,2,2,6,12
13393,1,38,1,6,6
13394,9,25,2,6,12
13395,1,25,1,6,6
13396,7,27,1,4,4
13397,6,36,2,4,8
13398,7,18,1,8,8
13398,6,36,1,4,4
13399,5,4,2,5,10
13399,4,15,1,6,6
13400,1,4,1,5,5
13400,3,29,1,6,6
13401,7,7,2,3,6
13402,7,13,1,5,5
13403,3,3,1,5,5
13403,1,9,2,5,10
13404,3,31,1,6,6
13404,1,16,2,6,12
13405,4,3,1,5,5
13405,10,38,1,6,6
13405,5,23,1,6,6
13406,3,6,1,3,3
13407,7,12,1,5,5
13408,2,38,1,6,6
13409,10,20,2,5,10
13410,9,27,1,4,4
13411,4,4,2,5,10
13412,8,18,2,8,16
13413,10,26,1,4,4
13414,10,11,1,5,5
13415,10,2,1,6,6
13415,7,13,1,5,5
13416,6,31,2,6,12
13417,7,25,1,6,6
13417,7,36,1,4,4
13418,8,12,1,5,5
13418,9,24,1,8,8
13419,6,21,1,6,6
13419,1,11,2,5,10
13419,3,28,1,5,5
13419,7,9,1,5,5
13420,6,24,2,8,16
13421,9,5,2,6,12
13421,2,15,1,6,6
13422,10,13,2,5,10
13423,4,30,1,6,6
13423,4,24,1,8,8
13424,6,5,1,6,6
13425,9,10,1,5,5
13426,7,17,2,7,14
13426,6,17,2,7,14
13427,9,4,2,5,10
13428,10,22,1,8,8
13429,3,35,1,5,5
13430,9,29,2,6,12
13431,1,29,1,6,6
13432,3,35,2,5,10
13433,6,19,2,6,12
13433,5,2,2,6,12
13434,7,30,1,6,6
13435,6,11,1,5,5
13435,6,5,2,6,12
13435,9,16,2,6,12
13435,2,11,1,5,5
13436,10,26,2,4,8
13437,2,13,1,5,5
13438,9,23,2,6,12
13438,10,36,2,4,8
13439,7,28,2,5,10
13440,1,36,2,4,8
13441,7,22,2,8,16
13441,5,8,2,5,10
13442,2,14,2,5,10
13442,4,32,1,3,3
13443,9,10,1,5,5
13444,9,33,1,4,4
13445,5,30,1,6,6
13445,4,7,2,3,6
13446,8,15,1,6,6
13447,1,14,1,5,5
13447,4,13,2,5,10
13447,7,31,1,6,6
13447,6,37,1,4,4
13448,4,7,1,3,3
13448,6,20,2,5,10
13449,9,4,1,5,5
13449,9,33,1,4,4
13449,8,4,2,5,10
13450,7,23,1,6,6
13451,5,8,1,5,5
13452,10,15,1,6,6
13452,8,28,2,5,10
13453,9,5,2,6,12
13454,8,20,2,5,10
13455,4,27,2,4,8
13456,3,14,1,5,5
13457,5,34,1,5,5
13458,8,26,2,4,8
13459,3,29,2,6,12
13459,1,30,2,6,12
13460,2,16,1,6,6
13461,4,36,1,4,4
13461,3,31,1,6,6
13462,3,35,2,5,10
13462,2,23,2,6,12
13463,7,31,2,6,12
13463,9,21,1,6,6
13464,1,38,2,6,12
13465,3,30,1,6,6
13466,4,28,1,5,5
13467,6,14,2,5,10
13468,10,6,2,3,6
13469,6,20,1,5,5
13470,3,8,2,5,10
13471,10,1,2,4,8
13472,1,7,1,3,3
13473,5,14,2,5,10
13473,10,8,2,5,10
13474,7,10,2,5,10
13475,5,32,1,3,3
13476,8,31,2,6,12
13477,7,17,2,7,14
13478,3,29,1,6,6
13479,8,3,1,5,5
13480,10,16,1,6,6
13480,1,25,1,6,6
13481,9,13,2,5,10
13482,3,4,1,5,5
13483,9,9,1,5,5
13484,1,16,2,6,12
13485,2,17,2,7,14
13486,2,16,1,6,6
13487,10,2,1,6,6
13487,1,35,1,5,5
13488,9,20,2,5,10
13489,5,13,2,5,10
13490,1,19,1,6,6
13491,7,25,1,6,6
13492,7,15,2,6,12
13493,3,16,1,6,6
13494,3,32,1,3,3
13494,3,23,2,6,12
13495,6,14,2,5,10
13495,5,21,1,6,6
13496,7,15,2,6,12
13497,3,35,2,5,10
13498,1,31,1,6,6
13498,1,4,2,5,10
13499,7,32,2,3,6
13499,4,35,2,5,10
13500,2,37,1,4,4
13500,4,8,1,5,5
13501,3,21,1,6,6
13501,4,8,2,5,10
13502,2,2,1,6,6
13502,4,9,1,5,5
13503,6,19,1,6,6
13504,9,19,1,6,6
13504,10,33,2,4,8
13505,8,16,1,6,6
13505,7,8,2,5,10
13506,3,17,2,7,14
13506,5,30,2,6,12
13507,3,17,2,7,14
13508,1,23,1,6,6
13508,5,31,1,6,6
13509,8,12,1,5,5
13510,8,37,2,4,8
13511,7,7,2,3,6
13512,4,2,1,6,6
13513,3,32,2,3,6
13513,2,10,2,5,10
13513,6,17,2,7,14
13514,1,22,1,8,8
13515,1,32,2,3,6
13516,8,9,2,5,10
13516,10,8,2,5,10
13517,8,38,2,6,12
13518,8,28,1,5,5
13519,8,26,1,4,4
13520,1,1,2,4,8
13521,9,25,1,6,6
13522,5,25,1,6,6
13523,2,25,1,6,6
13524,5,24,1,8,8
13525,1,10,1,5,5
13526,3,20,2,5,10
13527,8,38,1,6,6
13527,9,14,2,5,10
13528,8,4,1,5,5
13528,8,10,2,5,10
13529,10,27,2,4,8
13530,6,14,1,5,5
13531,8,25,1,6,6
13532,10,35,1,5,5
13533,4,4,2,5,10
13534,4,33,2,4,8
13535,3,24,1,8,8
13536,1,22,1,8,8
13537,1,28,2,5,10
13538,5,26,1,4,4
13539,2,37,1,4,4
13540,1,15,2,6,12
13541,8,24,2,8,16
13542,3,6,1,3,3
13543,9,11,2,5,10
13543,10,26,1,4,4
13543,4,13,1,5,5
13544,1,38,1,6,6
13545,4,13,2,5,10
13545,4,34,2,5,10
13546,10,3,1,5,5
13547,2,24,2,8,16
13548,8,27,1,4,4
13549,7,22,2,8,16
13550,3,21,1,6,6
13551,4,31,1,6,6
13551,6,27,2,4,8
13552,1,9,2,5,10
13552,3,31,1,6,6
13553,7,15,2,6,12
13553,6,17,1,7,7
13553,6,14,1,5,5
13554,4,4,2,5,10
13555,2,1,1,4,4
13556,2,11,2,5,10
13557,8,29,2,6,12
13558,1,36,2,4,8
13558,2,28,2,5,10
13559,6,10,1,5,5
13560,4,10,1,5,5
13561,3,14,1,5,5
13561,6,2,2,6,12
13562,10,9,1,5,5
13563,10,3,2,5,10
13564,8,23,2,6,12
13564,5,3,2,5,10
13564,7,37,2,4,8
13565,2,8,2,5,10
13565,3,26,2,4,8
13566,5,19,1,6,6
13567,8,10,1,5,5
13568,3,31,1,6,6
13569,9,31,2,6,12
13570,6,19,2,6,12
13571,8,12,1,5,5
13572,5,36,2,4,8
13572,2,9,2,5,10
13573,5,37,1,4,4
13574,7,19,1,6,6
13575,8,30,2,6,12
13576,7,25,1,6,6
13576,3,35,1,5,5
13576,2,1,2,4,8
13576,9,35,1,5,5
13577,7,32,1,3,3
13578,5,24,2,8,16
13579,10,10,2,5,10
13580,10,15,2,6,12
13581,10,13,1,5,5
13581,1,24,2,8,16
13581,4,9,2,5,10
13582,3,26,1,4,4
13583,2,5,1,6,6
13584,1,25,2,6,12
13585,7,14,2,5,10
13585,7,33,2,4,8
13586,8,1,1,4,4
13587,1,3,2,5,10
13588,4,34,2,5,10
13589,5,24,1,8,8
13589,9,2,2,6,12
13590,8,10,2,5,10
13591,7,25,2,6,12
13591,3,4,2,5,10
13592,9,4,1,5,5
13593,10,22,2,8,16
13594,2,31,2,6,12
13594,5,32,2,3,6
13594,1,35,2,5,10
13594,2,33,1,4,4
13595,4,7,1,3,3
13596,4,34,2,5,10
13597,2,15,1,6,6
13598,6,7,2,3,6
13599,6,10,2,5,10
13599,9,5,2,6,12
13600,6,3,1,5,5
13601,7,33,1,4,4
13602,4,31,2,6,12
13603,1,35,2,5,10
13604,2,6,1,3,3
13604,2,32,1,3,3
13605,4,10,2,5,10
13606,9,1,2,4,8
13607,9,13,1,5,5
13607,7,27,1,4,4
13608,8,34,1,5,5
13608,4,21,2,6,12
13609,5,2,1,6,6
13610,8,18,2,8,16
13611,6,18,1,8,8
13612,4,29,1,6,6
13612,2,36,2,4,8
13613,8,37,1,4,4
13614,6,28,1,5,5
13615,6,14,1,5,5
13616,3,15,1,6,6
13617,10,10,1,5,5
13618,3,3,1,5,5
13618,10,31,1,6,6
13619,6,14,1,5,5
13620,4,28,2,5,10
13621,4,21,2,6,12
13621,9,18,2,8,16
13622,7,29,2,6,12
13622,4,33,1,4,4
13622,2,26,2,4,8
13622,6,13,2,5,10
13623,4,8,2,5,10
13624,2,17,2,7,14
13624,3,13,2,5,10
13625,2,22,2,8,16
13626,3,3,1,5,5
13627,6,11,2,5,10
13627,5,4,2,5,10
13628,2,19,1,6,6
13629,9,35,1,5,5
13629,1,32,1,3,3
13630,8,24,1,8,8
13631,9,31,2,6,12
13632,4,29,1,6,6
13632,3,24,1,8,8
13633,6,11,1,5,5
13634,6,25,1,6,6
13635,3,25,1,6,6
13636,4,2,2,6,12
13636,8,8,1,5,5
13637,2,35,2,5,10
13638,6,1,2,4,8
13638,5,25,1,6,6
13639,6,12,2,5,10
13640,1,3,2,5,10
13641,10,3,1,5,5
13642,9,10,1,5,5
13643,1,3,2,5,10
13644,5,9,2,5,10
13644,9,7,1,3,3
13645,5,23,1,6,6
13646,1,3,1,5,5
13647,3,1,1,4,4
13648,4,27,2,4,8
13649,3,16,2,6,12
13650,7,28,1,5,5
13651,4,10,1,5,5
13651,8,4,2,5,10
13652,2,4,2,5,10
13653,10,20,2,5,10
13654,9,3,2,5,10
13654,3,11,1,5,5
13655,4,35,2,5,10
13655,1,37,1,4,4
13656,4,4,2,5,10
13657,7,30,2,6,12
13657,9,20,2,5,10
13657,8,1,2,4,8
13657,7,35,1,5,5
13657,1,21,2,6,12
13658,6,23,2,6,12
13659,6,37,2,4,8
13659,9,13,1,5,5
13659,7,17,2,7,14
13660,4,2,1,6,6
13660,10,22,2,8,16
13661,2,8,1,5,5
13662,4,16,2,6,12
13663,3,12,2,5,10
13664,9,8,1,5,5
13665,4,16,2,6,12
13665,3,3,2,5,10
13666,10,25,2,6,12
13666,10,9,2,5,10
13667,4,27,2,4,8
13668,10,7,1,3,3
13669,10,4,2,5,10
13670,1,26,1,4,4
13670,5,35,1,5,5
13671,6,3,2,5,10
13672,1,29,1,6,6
13673,8,27,2,4,8
13674,8,8,2,5,10
13675,8,36,1,4,4
13676,4,23,2,6,12
13677,10,15,1,6,6
13678,1,30,2,6,12
13679,8,16,1,6,6
13680,9,15,2,6,12
13681,10,1,1,4,4
13682,1,19,2,6,12
13683,2,1,2,4,8
13684,1,37,1,4,4
13685,2,36,2,4,8
13686,10,30,1,6,6
13687,2,5,1,6,6
13688,6,36,2,4,8
13688,10,30,1,6,6
13689,6,15,2,6,12
13689,3,1,1,4,4
13689,1,35,1,5,5
13690,4,18,2,8,16
13691,6,26,1,4,4
13692,3,15,2,6,12
13693,6,36,1,4,4
13694,10,9,1,5,5
13694,3,4,2,5,10
13695,8,10,1,5,5
13696,7,24,1,8,8
13697,6,5,1,6,6
13698,10,25,2,6,12
13699,9,22,1,8,8
13700,6,2,1,6,6
13701,7,24,1,8,8
13702,8,8,2,5,10
13703,9,1,1,4,4
13703,2,17,2,7,14
13704,9,30,1,6,6
13705,8,16,2,6,12
13706,2,3,2,5,10
13706,2,35,2,5,10
13707,2,4,1,5,5
13707,7,11,1,5,5
13708,3,16,1,6,6
13708,6,38,1,6,6
13708,8,36,1,4,4
13709,10,6,2,3,6
13709,1,33,1,4,4
13710,5,14,1,5,5
13711,3,18,2,8,16
13711,5,6,2,3,6
13712,9,36,2,4,8
13712,3,7,1,3,3
13712,1,4,2,5,10
13712,9,26,2,4,8
13713,9,21,1,6,6
13714,8,22,2,8,16
13715,9,38,2,6,12
13716,5,7,2,3,6
13716,6,2,2,6,12
13717,7,9,1,5,5
13718,6,17,2,7,14
13718,10,5,1,6,6
13718,1,16,1,6,6
13719,4,30,1,6,6
13720,4,36,1,4,4
13720,1,14,2,5,10
13721,2,24,2,8,16
13722,5,34,1,5,5
13723,4,12,1,5,5
13723,1,37,2,4,8
13724,2,3,1,5,5
13725,1,30,2,6,12
13726,5,37,1,4,4
13727,9,9,1,5,5
13728,10,37,2,4,8
13729,3,19,2,6,12
13730,7,15,1,6,6
13731,5,28,1,5,5
13732,8,13,1,5,5
13733,7,24,2,8,16
13734,1,20,2,5,10
13734,6,36,1,4,4
13734,2,32,1,3,3
13735,7,32,2,3,6
13736,3,15,1,6,6
13737,8,36,2,4,8
13738,8,28,1,5,5
13739,4,6,1,3,3
13740,5,30,2,6,12
13741,4,5,1,6,6
13742,7,38,2,6,12
13743,10,20,2,5,10
13743,10,8,1,5,5
13743,8,23,1,6,6
13744,4,24,2,8,16
13744,7,31,2,6,12
13745,1,23,2,6,12
13746,9,24,1,8,8
13747,3,24,1,8,8
13748,5,31,2,6,12
13749,2,29,2,6,12
13750,8,24,1,8,8
13751,5,3,2,5,10
13752,9,28,1,5,5
13753,1,28,1,5,5
13753,4,23,1,6,6
13754,9,8,1,5,5
13755,1,29,2,6,12
13756,6,10,2,5,10
13757,9,2,1,6,6
13758,6,31,1,6,6
13759,3,28,2,5,10
13760,10,9,1,5,5
13761,7,21,1,6,6
13762,2,30,2,6,12
13762,3,29,1,6,6
13762,1,34,2,5,10
13762,5,10,2,5,10
13763,6,36,2,4,8
13763,7,7,2,3,6
13764,1,33,2,4,8
13765,9,8,1,5,5
13766,8,31,1,6,6
13767,2,5,1,6,6
13768,4,4,1,5,5
13769,10,20,2,5,10
13770,2,32,1,3,3
13771,4,16,2,6,12
13772,6,38,1,6,6
13772,9,25,2,6,12
13773,10,15,1,6,6
13774,9,2,1,6,6
13774,1,15,1,6,6
13775,2,32,2,3,6
13775,7,20,1,5,5
13776,8,7,1,3,3
13777,4,24,2,8,16
13778,10,22,2,8,16
13779,3,4,2,5,10
13780,3,31,1,6,6
13781,9,38,2,6,12
13782,9,4,2,5,10
13783,1,9,2,5,10
13783,2,28,1,5,5
13783,5,1,2,4,8
13784,3,24,1,8,8
13784,7,1,2,4,8
13785,5,25,1,6,6
13785,5,36,2,4,8
13786,10,26,2,4,8
13787,5,13,1,5,5
13788,2,12,1,5,5
13789,5,18,1,8,8
13790,8,28,2,5,10
13790,4,4,2,5,10
13791,5,19,1,6,6
13792,7,18,1,8,8
13793,9,22,1,8,8
13794,5,12,1,5,5
13795,3,25,2,6,12
13796,8,8,1,5,5
13796,3,13,1,5,5
13797,5,16,2,6,12
13798,6,37,2,4,8
13799,4,12,2,5,10
13800,2,36,1,4,4
13801,1,31,1,6,6
13801,9,13,2,5,10
13801,1,14,2,5,10
13802,2,11,1,5,5
13803,1,4,2,5,10
13804,2,12,1,5,5
13805,8,21,2,6,12
13806,4,31,1,6,6
13807,5,6,1,3,3
13808,6,23,2,6,12
13808,5,18,1,8,8
13809,9,21,1,6,6
13810,10,31,2,6,12
13811,7,29,1,6,6
13812,6,37,2,4,8
13812,3,5,2,6,12
13813,7,15,1,6,6
13814,6,13,1,5,5
13814,2,10,1,5,5
13815,4,27,2,4,8
13816,1,7,1,3,3
13816,8,28,1,5,5
13816,8,34,1,5,5
13817,10,28,1,5,5
13818,6,14,1,5,5
13819,10,4,1,5,5
13819,3,5,2,6,12
13820,10,12,1,5,5
13821,7,18,2,8,16
13822,1,7,2,3,6
13823,5,23,1,6,6
13823,1,5,2,6,12
13824,9,6,2,3,6
13825,10,14,2,5,10
13826,10,15,1,6,6
13827,6,33,1,4,4
13827,2,38,1,6,6
13828,6,31,1,6,6
13828,9,1,1,4,4
13829,6,29,1,6,6
13830,7,22,2,8,16
13831,5,24,2,8,16
13831,9,36,2,4,8
13832,1,6,2,3,6
13833,5,22,2,8,16
13834,7,33,1,4,4
13835,7,2,2,6,12
13835,4,38,2,6,12
13836,5,19,2,6,12
13837,8,37,1,4,4
13837,2,37,2,4,8
13837,7,11,2,5,10
13838,8,9,2,5,10
13839,3,28,2,5,10
13839,6,11,1,5,5
13840,4,22,1,8,8
13840,6,6,1,3,3
13841,5,18,2,8,16
13841,1,10,2,5,10
13842,8,6,1,3,3
13842,10,22,2,8,16
13843,6,15,1,6,6
13844,8,17,2,7,14
13844,4,33,1,4,4
13845,1,10,1,5,5
13846,4,37,2,4,8
13847,5,17,1,7,7
13848,7,20,1,5,5
13849,6,17,2,7,14
13850,2,7,2,3,6
13851,9,15,1,6,6
13852,7,20,2,5,10
13853,7,37,2,4,8
13854,1,31,2,6,12
13854,5,12,2,5,10
13854,6,33,2,4,8
13855,4,31,2,6,12
13856,7,25,2,6,12
13856,6,14,2,5,10
13857,3,8,2,5,10
13858,6,7,1,3,3
13859,9,19,1,6,6
13860,4,29,1,6,6
13861,2,5,2,6,12
13862,7,32,2,3,6
13863,7,35,1,5,5
13864,2,1,1,4,4
13865,7,18,2,8,16
13865,10,22,2,8,16
13865,3,17,1,7,7
13865,8,29,1,6,6
13866,4,2,1,6,6
13867,3,8,1,5,5
13868,2,7,2,3,6
13869,5,6,1,3,3
13870,3,6,2,3,6
13871,4,15,1,6,6
13872,6,18,1,8,8
13873,5,4,1,5,5
13873,9,10,1,5,5
13873,8,26,2,4,8
13873,7,2,2,6,12
13873,4,19,2,6,12
13874,4,30,2,6,12
13874,1,33,1,4,4
13875,4,19,1,6,6
13876,4,32,1,3,3
13877,3,12,1,5,5
13878,3,28,1,5,5
13879,3,27,1,4,4
13880,10,18,2,8,16
13880,6,10,2,5,10
13881,6,12,2,5,10
13882,2,31,1,6,6
13883,10,35,2,5,10
13884,9,21,2,6,12
13885,8,12,1,5,5
13886,4,26,2,4,8
13887,6,22,1,8,8
13888,8,13,2,5,10
13889,3,32,1,3,3
13889,1,27,1,4,4
13889,9,3,1,5,5
13890,4,13,1,5,5
13891,1,28,2,5,10
13892,1,4,2,5,10
13893,9,23,1,6,6
13894,5,22,2,8,16
13895,4,14,2,5,10
13896,3,4,1,5,5
13896,10,6,2,3,6
13897,10,22,1,8,8
13897,7,26,1,4,4
13898,10,37,2,4,8
13899,4,19,1,6,6
13900,7,25,2,6,12
13900,5,5,1,6,6
13901,3,15,2,6,12
13901,7,27,2,4,8
13902,6,2,1,6,6
13903,2,35,1,5,5
13904,9,9,1,5,5
13905,9,17,1,7,7
13906,1,10,2,5,10
13907,10,36,1,4,4
13908,4,31,2,6,12
13909,5,9,1,5,5
13910,5,38,2,6,12
13911,4,13,1,5,5
13912,7,13,1,5,5
13913,3,14,2,5,10
13914,8,25,2,6,12
13915,9,21,2,6,12
13916,6,34,1,5,5
13917,8,30,1,6,6
13918,1,33,2,4,8
13918,6,34,2,5,10
13919,10,13,1,5,5
13919,6,7,1,3,3
13920,7,34,2,5,10
13920,9,8,1,5,5
13921,7,23,2,6,12
13921,10,1,2,4,8
13921,1,34,2,5,10
13921,1,35,1,5,5
13922,8,10,2,5,10
13922,5,36,1,4,4
13923,10,4,2,5,10
13924,6,16,1,6,6
13925,10,37,2,4,8
13926,3,11,1,5,5
13927,4,11,1,5,5
13927,9,28,1,5,5
13928,2,31,2,6,12
13929,5,2,2,6,12
13930,10,22,2,8,16
13931,1,22,2,8,16
13931,9,30,2,6,12
13932,2,10,1,5,5
13932,4,34,2,5,10
13933,4,13,2,5,10
13934,7,28,2,5,10
13935,7,14,2,5,10
13936,4,35,1,5,5
13936,4,24,2,8,16
13937,10,19,2,6,12
13938,5,26,1,4,4
13939,2,8,2,5,10
13940,2,28,1,5,5
13941,10,24,2,8,16
13942,6,7,1,3,3
13942,8,27,1,4,4
13942,2,22,2,8,16
13943,3,23,2,6,12
13944,5,36,1,4,4
13945,2,30,1,6,6
13946,10,15,2,6,12
13947,3,5,2,6,12
13948,9,16,1,6,6
13949,7,30,2,6,12
13950,1,31,1,6,6
13950,9,18,2,8,16
13951,6,10,1,5,5
13951,10,28,1,5,5
13952,8,29,2,6,12
13952,5,16,2,6,12
13953,2,33,2,4,8
13954,6,37,1,4,4
13955,9,18,1,8,8
13955,8,14,2,5,10
13955,6,5,1,6,6
13956,2,31,2,6,12
13956,2,11,1,5,5
13957,1,15,2,6,12
13958,8,18,1,8,8
13958,9,20,1,5,5
